person,position,start_precision,start,end_precision,end
https://www.wikidata.org/wiki/Q2271483,https://www.wikidata.org/wiki/Q12969145,0,12.10.1904,0,12.03.1906
https://www.wikidata.org/wiki/Q734690,https://www.wikidata.org/wiki/Q373548,0,25.10.1899,0,14.08.1904
https://www.wikidata.org/wiki/Q3138065,https://www.wikidata.org/wiki/Q373548,0,14.08.1913,0,15.08.1917
https://www.wikidata.org/wiki/Q3138065,https://www.wikidata.org/wiki/Q373548,0,14.08.1904,0,12.08.1909
https://www.wikidata.org/wiki/Q314698,https://www.wikidata.org/wiki/Q5176750,0,15.11.1902,0,15.11.1906
https://www.wikidata.org/wiki/Q1300,https://www.wikidata.org/wiki/Q466956,0,18.09.1901,0,18.09.1906
https://www.wikidata.org/wiki/Q2838418,https://www.wikidata.org/wiki/Q853475,0,31.07.1900,0,07.08.1904
https://www.wikidata.org/wiki/Q936939,https://www.wikidata.org/wiki/Q732562,0,01.09.1912,0,31.08.1916
https://www.wikidata.org/wiki/Q936939,https://www.wikidata.org/wiki/Q732562,0,01.09.1901,0,31.08.1905
https://www.wikidata.org/wiki/Q861373,https://www.wikidata.org/wiki/Q34071,0,25.11.1902,0,19.12.1904
https://www.wikidata.org/wiki/Q861579,https://www.wikidata.org/wiki/Q34071,0,19.12.1904,0,09.12.1905
https://www.wikidata.org/wiki/Q136589,https://www.wikidata.org/wiki/Q5708511,0,18.04.1904,0,24.09.1904
https://www.wikidata.org/wiki/Q136632,https://www.wikidata.org/wiki/Q5708511,0,18.08.1915,0,04.07.1919
https://www.wikidata.org/wiki/Q136632,https://www.wikidata.org/wiki/Q5708511,0,24.09.1904,0,24.09.1908
https://www.wikidata.org/wiki/Q131010,https://www.wikidata.org/wiki/Q5708511,0,04.07.1919,0,25.08.1930
https://www.wikidata.org/wiki/Q131010,https://www.wikidata.org/wiki/Q5708511,0,24.09.1908,0,24.09.1912
https://www.wikidata.org/wiki/Q15145,https://www.wikidata.org/wiki/Q4524807,0,01.03.1911,0,01.03.1915
https://www.wikidata.org/wiki/Q15145,https://www.wikidata.org/wiki/Q4524807,0,01.03.1903,0,01.03.1907
https://www.wikidata.org/wiki/Q469575,https://www.wikidata.org/wiki/Q11942698,0,20.10.1899,0,19.12.1908
https://www.wikidata.org/wiki/Q158235,https://www.wikidata.org/wiki/Q3276071,0,17.11.1905,0,25.02.1912
https://www.wikidata.org/wiki/Q154927,https://www.wikidata.org/wiki/Q1294765,0,18.11.1905,0,21.09.1957
https://www.wikidata.org/wiki/Q959509,https://www.wikidata.org/wiki/Q24069432,1,01.03.1884,3,01.01.1880
https://www.wikidata.org/wiki/Q52972,https://www.wikidata.org/wiki/Q32876663,2,01.01.1912,2,01.01.1920
https://www.wikidata.org/wiki/Q887594,https://www.wikidata.org/wiki/Q607982,0,12.01.1906,0,19.11.1911
