person,position,start_precision,start,end_precision,end
https://www.wikidata.org/wiki/Q3306306,https://www.wikidata.org/wiki/Q373548,0,22.10.1949,0,16.05.1951
https://www.wikidata.org/wiki/Q888098,https://www.wikidata.org/wiki/Q34071,0,10.09.1949,0,05.05.1954
https://www.wikidata.org/wiki/Q728925,https://www.wikidata.org/wiki/Q4524807,0,02.08.1947,0,01.03.1951
https://www.wikidata.org/wiki/Q888147,https://www.wikidata.org/wiki/Q11942698,0,24.11.1948,0,13.11.1950
https://www.wikidata.org/wiki/Q878409,https://www.wikidata.org/wiki/Q11942698,0,27.11.1950,0,02.12.1952
https://www.wikidata.org/wiki/Q314688,https://www.wikidata.org/wiki/Q2914452,0,09.02.1979,0,11.01.1992
https://www.wikidata.org/wiki/Q57313,https://www.wikidata.org/wiki/Q846091,0,21.09.1979,0,25.09.2017
https://www.wikidata.org/wiki/Q219962,https://www.wikidata.org/wiki/Q19056310,0,30.09.1966,0,13.07.1980
https://www.wikidata.org/wiki/Q377765,https://www.wikidata.org/wiki/Q19057827,0,01.11.1976,0,03.09.1987
https://www.wikidata.org/wiki/Q298609,https://www.wikidata.org/wiki/Q19058382,0,08.07.1975,0,22.03.1991
https://www.wikidata.org/wiki/Q107431,https://www.wikidata.org/wiki/Q19058382,0,22.03.2001,0,09.09.2011
https://www.wikidata.org/wiki/Q548636,https://www.wikidata.org/wiki/Q28003132,0,03.09.1979,0,07.06.1982
https://www.wikidata.org/wiki/Q192512,https://www.wikidata.org/wiki/Q3409186,0,10.09.1987,0,21.05.1991
https://www.wikidata.org/wiki/Q312716,https://www.wikidata.org/wiki/Q15921518,0,24.04.1970,0,22.07.1994
https://www.wikidata.org/wiki/Q50997,https://www.wikidata.org/wiki/Q2672728,0,24.09.1979,0,31.12.1981
https://www.wikidata.org/wiki/Q311443,https://www.wikidata.org/wiki/Q28015461,0,24.09.1973,0,14.11.1980
https://www.wikidata.org/wiki/Q544951,https://www.wikidata.org/wiki/Q41542585,0,04.10.1966,0,12.11.1990
https://www.wikidata.org/wiki/Q69103,https://www.wikidata.org/wiki/Q14566719,0,26.02.1961,0,23.07.1999
https://www.wikidata.org/wiki/Q219918,https://www.wikidata.org/wiki/Q18565665,0,25.06.1975,0,19.10.1986
https://www.wikidata.org/wiki/Q380668,https://www.wikidata.org/wiki/Q500282,0,01.10.1979,0,31.12.1983
https://www.wikidata.org/wiki/Q272580,https://www.wikidata.org/wiki/Q19057726,0,05.07.1973,0,06.04.1994
